user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
vamb_S2_recluster6098	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.24	0.738	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.24	0.738	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.79, 0.773; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 91.03, 0.689; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 87.22, 0.396; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.15, 0.351; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 85.93, 0.219; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 85.46, 0.339; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.33, 0.329; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.14, 0.295; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 84.97, 0.3; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 84.95, 0.347; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.75, 0.269; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.69, 0.211; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.65, 0.283; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.58, 0.297; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.51, 0.184; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.21, 0.259; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 83.99, 0.257; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 83.92, 0.217; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 83.82, 0.281; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.69, 0.295; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.65, 0.226; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.56, 0.249; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.45, 0.243; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.37, 0.229; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.36, 0.181; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.33, 0.255; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.31, 0.211; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 83.3, 0.244; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.2, 0.238; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.19, 0.225; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.18, 0.244; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.15, 0.23; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.12, 0.266; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.0, 0.231; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.0, 0.178; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 82.92, 0.18; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.9, 0.241; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 82.88, 0.259; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 82.82, 0.221; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 82.79, 0.229; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.59, 0.196; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.58, 0.213; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.55, 0.211; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.3, 0.23; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.04, 0.192; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 81.98, 0.185; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.74, 0.199; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 81.09, 0.197	94.16	11	N/A	N/A
vamb_S2_recluster6188	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	GCF_014306095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	98.0	0.872	GCF_014306095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	98.0	0.872	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934281605.1, s__Lentihominibacter sp934281605, 95.0, 86.72, 0.488	97.18	11	N/A	N/A
vamb_S2_recluster6289	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	GCA_003522945.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	97.68	0.813	GCA_003522945.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	97.68	0.813	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002404605.1, s__UBA738 sp002404605, 95.0, 91.91, 0.723; GCA_004557735.1, s__UBA738 sp004557735, 95.0, 90.91, 0.691; GCA_934511165.1, s__UBA738 sp934511165, 95.0, 89.9, 0.638; GCA_934533005.1, s__UBA738 sp934533005, 95.0, 89.7, 0.576; GCA_900763675.1, s__UBA738 sp900763675, 95.0, 87.33, 0.539	94.28	11	N/A	N/A
vamb_S2_recluster6398	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	GCF_900537995.1	95.61	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	98.44	0.837	GCF_900537995.1	95.61	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	98.44	0.837	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019411365.1, s__Roseburia sp019411365, 95.0, 95.45, 0.521; GCA_934317215.1, s__Roseburia sp934317215, 95.0, 94.22, 0.714; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 91.64, 0.684; GCF_014287515.2, s__Roseburia rectibacter, 95.0, 91.45, 0.631	90.05	11	N/A	N/A
vamb_S2_recluster6730	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	GCA_000434175.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	98.18	0.906	GCA_000434175.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	98.18	0.906	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552235.1, s__CAG-611 sp900552235, 95.0, 93.99, 0.787	86.57	11	N/A	N/A
vamb_S2_recluster6929	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	GCA_003507655.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	98.22	0.909	GCA_003507655.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	98.22	0.909	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.76	11	N/A	N/A
vamb_S2_recluster698	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	GCA_000434335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	96.38	0.744	GCA_000434335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	96.38	0.744	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934167365.1, s__CAG-492 sp934167365, 95.0, 83.25, 0.161	89.87	11	N/A	N/A
vamb_S2_recluster7101	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	GCF_000478885.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	96.98	0.804	GCF_000478885.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	96.98	0.804	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902478715.1, s__Adlercreutzia sp902478715, 95.0, 94.6, 0.727; GCF_009755265.1, s__Adlercreutzia rubneri, 95.0, 94.2, 0.686; GCA_947573925.1, s__Adlercreutzia sp947573925, 95.0, 84.4, 0.242; GCA_947426355.1, s__Adlercreutzia sp947426355, 95.0, 84.38, 0.27; GCA_947649205.1, s__Adlercreutzia sp947649205, 95.0, 83.96, 0.259; GCA_947645965.1, s__Adlercreutzia sp947645965, 95.0, 83.72, 0.215; GCF_958431955.1, s__Adlercreutzia sp958431955, 95.0, 83.66, 0.247; GCF_000403355.2, s__Adlercreutzia caecimuris, 95.0, 83.34, 0.233; GCF_008831045.1, s__Adlercreutzia muris, 95.0, 83.14, 0.236; GCF_910589165.1, s__Adlercreutzia sp910589165, 95.0, 83.09, 0.224; GCF_000422625.1, s__Adlercreutzia mucosicola, 95.0, 82.8, 0.213	93.62	11	N/A	N/A
vamb_S3_recluster10046	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.71	0.742	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.71	0.742	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_934309345.1, s__Mediterraneibacter sp934309345, 95.0, 94.08, 0.658	93.27	11	N/A	N/A
vamb_S3_recluster5545	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	GCF_000157975.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	99.4	0.947	GCF_000157975.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	99.4	0.947	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	81.91	11	N/A	N/A
vamb_S3_recluster6781	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	GCA_000154345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	98.88	0.78	GCA_000154345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	98.88	0.78	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_959596515.1, s__Clostridium_A sp959596515, 95.0, 83.87, 0.321; GCA_902490005.1, s__Clostridium_A sp902490005, 95.0, 82.01, 0.202	83.71	11	N/A	N/A
vamb_S3_recluster7125	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	GCF_025149785.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	98.46	0.838	GCF_025149785.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	98.46	0.838	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013300725.1, s__Bariatricus comes_A, 95.0, 94.83, 0.73; GCA_934320645.1, s__Bariatricus sp934320645, 95.0, 93.06, 0.693	91.7	11	N/A	N/A
vamb_S3_recluster7174	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	GCF_023516715.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	98.41	0.891	GCF_023516715.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	98.41	0.891	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_947624785.1, s__Akkermansia muciniphila_F, 95.0, 94.96, 0.835; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 91.6, 0.808; GCF_018709685.1, s__Akkermansia muciniphila_E, 95.0, 90.83, 0.768; GCF_020860705.1, s__Akkermansia sp020860705, 95.0, 89.28, 0.653; GCA_905200945.1, s__Akkermansia sp905200945, 95.0, 87.25, 0.589; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 86.9, 0.641; GCF_030848305.1, s__Akkermansia muciniphila_A, 95.0, 86.82, 0.608; GCA_021202525.1, s__Akkermansia sp021202525, 95.0, 84.95, 0.448; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 84.47, 0.4; GCF_026072915.1, s__Akkermansia biwaensis, 95.0, 84.46, 0.419	87.47	11	N/A	N/A
vamb_S3_recluster7310	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	GCF_012317185.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	97.79	0.82	GCF_012317185.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	97.79	0.82	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003481775.1, s__Clostridium_AQ sp003481775, 95.0, 90.21, 0.676; GCA_017161075.1, s__Clostridium_AQ sp000165065, 95.0, 82.8, 0.264	93.98	11	N/A	N/A
vamb_S3_recluster7473	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J	GCF_003287405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J	97.28	0.784	GCF_003287405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J	97.28	0.784	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 94.56, 0.764; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 94.45, 0.781; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 94.35, 0.746; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 94.28, 0.84; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 94.28, 0.796; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 94.25, 0.728; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 94.23, 0.792; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 94.15, 0.772; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 94.11, 0.762; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 94.09, 0.72; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 93.98, 0.717; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 93.96, 0.727; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 93.93, 0.788; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 93.88, 0.733; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 93.77, 0.727; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 92.69, 0.577; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 90.75, 0.54; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 89.48, 0.526; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 89.04, 0.659; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 87.76, 0.422; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 87.53, 0.426; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 87.29, 0.439; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 87.26, 0.445; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 86.98, 0.395; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 86.79, 0.355; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 86.33, 0.398; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 86.17, 0.307; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 85.98, 0.412; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 85.7, 0.369; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.67, 0.371; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 85.64, 0.32; GCF_020687245.1, s__Faecalibacterium longum, 95.0, 85.63, 0.307; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 85.62, 0.344; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 85.59, 0.32; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 85.56, 0.37; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 85.16, 0.385; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 84.81, 0.373; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.34, 0.166; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 84.01, 0.292; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 83.73, 0.266; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 83.72, 0.236; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.63, 0.26; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 83.39, 0.253; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.01, 0.23; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 82.98, 0.195; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 82.93, 0.159	93.21	11	N/A	N/A
vamb_S3_recluster7523	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	97.6	0.921	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	97.6	0.921	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905200945.1, s__Akkermansia sp905200945, 95.0, 94.61, 0.847; GCF_030848305.1, s__Akkermansia muciniphila_A, 95.0, 94.39, 0.842; GCF_023516715.1, s__Akkermansia massiliensis, 95.0, 88.01, 0.606; GCA_947624785.1, s__Akkermansia muciniphila_F, 95.0, 87.23, 0.581; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 85.87, 0.526; GCF_018709685.1, s__Akkermansia muciniphila_E, 95.0, 85.65, 0.524; GCF_020860705.1, s__Akkermansia sp020860705, 95.0, 85.13, 0.472; GCA_021202525.1, s__Akkermansia sp021202525, 95.0, 82.22, 0.307; GCF_026072915.1, s__Akkermansia biwaensis, 95.0, 82.11, 0.305; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 81.64, 0.29	92.79	11	N/A	N/A
vamb_S3_recluster7594	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	GCF_000469345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	98.9	0.765	GCF_000469345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	98.9	0.765	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022781925.1, s__Eubacterium_I sp022781925, 95.0, 87.89, 0.486; GCF_934295145.1, s__Eubacterium_I sp934295145, 95.0, 86.44, 0.346; GCA_934358495.1, s__Eubacterium_I sp934358495, 95.0, 86.31, 0.307; GCF_003122485.1, s__Eubacterium_I ramulus_A, 95.0, 86.0, 0.299; GCA_900546495.1, s__Eubacterium_I sp900546495, 95.0, 85.08, 0.27; GCA_934317205.1, s__Eubacterium_I sp934317205, 95.0, 85.04, 0.248; GCA_902475415.1, s__Eubacterium_I sp902475415, 95.0, 84.57, 0.163	66.3	11	N/A	N/A
