user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
vamb_S2_recluster6713	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	GCA_012838945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	99.58	0.831	GCA_012838945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	99.58	0.831	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	85.3	11	N/A	N/A
vamb_S2_recluster6716	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.83	11	0.93709	N/A
vamb_S2_recluster6757	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	GCA_002391675.1	95.0	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	97.33	0.889	GCA_002391675.1	95.0	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	97.33	0.889	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029561955.1, s__UBA3900 sp029561955, 95.0, 85.4, 0.551; GCA_029781115.1, s__UBA3900 sp029781115, 95.0, 84.84, 0.508	90.74	11	N/A	N/A
vamb_S2_recluster6814	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Syntrophosphaera;s__Syntrophosphaera sp002379855	GCA_002379855.1	95.0	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Syntrophosphaera;s__Syntrophosphaera sp002379855	99.17	0.975	GCA_002379855.1	95.0	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Syntrophosphaera;s__Syntrophosphaera sp002379855	99.17	0.975	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Syntrophosphaera;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.49	11	N/A	N/A
vamb_S2_recluster6824	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYDH01;s__JAAYDH01 sp012729405	GCA_012729405.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYDH01;s__JAAYDH01 sp012729405	99.19	0.837	GCA_012729405.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYDH01;s__JAAYDH01 sp012729405	99.19	0.837	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYDH01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_028690575.1, s__JAAYDH01 sp028690575, 95.0, 80.78, 0.154	85.3	11	N/A	N/A
vamb_S2_recluster6849	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5232;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5232;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	70.82	11	0.89294	N/A
vamb_S2_recluster6872	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Firm-18;g__Firm-18;s__Firm-18 sp001604215	GCA_001604215.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Firm-18;g__Firm-18;s__Firm-18 sp001604215	99.44	0.622	GCA_001604215.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Firm-18;g__Firm-18;s__Firm-18 sp001604215	99.44	0.622	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Firm-18;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	82.05	11	N/A	N/A
vamb_S2_recluster6895	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.28	11	0.94009	N/A
vamb_S2_recluster6937	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5266;s__UBA5266 sp012519525	GCA_012519525.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5266;s__UBA5266 sp012519525	98.87	0.893	GCA_012519525.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5266;s__UBA5266 sp012519525	98.87	0.893	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5266;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	91.04	11	N/A	N/A
vamb_S2_recluster6963	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__RUG14515;s__RUG14515 sp012744375	GCA_012744375.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__RUG14515;s__RUG14515 sp012744375	99.72	0.893	GCA_012744375.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__RUG14515;s__RUG14515 sp012744375	99.72	0.893	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__RUG14515;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	91.84	11	N/A	N/A
vamb_S2_recluster6998	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__Aminivibrio sp012523155	GCA_012523155.1	95.0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__Aminivibrio sp012523155	98.55	0.827	GCA_012523155.1	95.0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__Aminivibrio sp012523155	98.55	0.827	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.42	11	N/A	N/A
vamb_S2_recluster7013	d__Bacteria;p__Armatimonadota;c__DTGP01;o__JAKQQT01;f__JAKQQT01;g__JAKQQT01;s__	N/A	N/A	N/A	N/A	N/A	GCA_029564025.1	95.0	d__Bacteria;p__Armatimonadota;c__DTGP01;o__JAKQQT01;f__JAKQQT01;g__JAKQQT01;s__JAKQQT01 sp029564025	91.19	0.758	d__Bacteria;p__Armatimonadota;c__DTGP01;o__JAKQQT01;f__JAKQQT01;g__JAKQQT01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	84.69	11	0.98911	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
vamb_S2_recluster7021	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	GCA_012838875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	99.16	0.903	GCA_012838875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	99.16	0.903	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.45	11	N/A	N/A
vamb_S2_recluster7066	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__DUPH01;s__DUPH01 sp012838435	GCA_012838435.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__DUPH01;s__DUPH01 sp012838435	99.52	0.94	GCA_012838435.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__DUPH01;s__DUPH01 sp012838435	99.52	0.94	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__DUPH01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022704125.1, s__DUPH01 sp022704125, 95.0, 94.43, 0.702; GCA_017999015.1, s__DUPH01 sp017999015, 95.0, 83.57, 0.208; GCA_028684935.1, s__DUPH01 sp028684935, 95.0, 82.05, 0.176	85.72	11	N/A	N/A
vamb_S2_recluster7074	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__Geofilum sp002411385	GCF_023674465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__Geofilum sp002411385	98.78	0.872	GCF_023674465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__Geofilum sp002411385	98.78	0.872	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.65	11	N/A	N/A
vamb_S2_recluster7077	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAEZHK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAEZHK01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023443705.1, s__JAEZHK01 sp023443705, 95.0, 89.01, 0.512; GCA_023411175.1, s__JAEZHK01 sp023411175, 95.0, 88.68, 0.538; GCA_029974035.1, s__JAEZHK01 sp029974035, 95.0, 82.56, 0.253; GCA_023416655.1, s__JAEZHK01 sp023416655, 95.0, 81.56, 0.188; GCA_023421395.1, s__JAEZHK01 sp023421395, 95.0, 81.24, 0.205	94.92	11	0.97216	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
vamb_S2_recluster7094	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA10908;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA10908;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.34	11	0.94509	N/A
vamb_S2_recluster7144	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp017513005	GCA_017513005.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp017513005	98.67	0.9	GCA_017513005.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp017513005	98.67	0.9	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.8	11	N/A	N/A
vamb_S2_recluster7147	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__DUPQ01 sp028690885	GCA_028690885.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__DUPQ01 sp028690885	97.53	0.74	GCA_028690885.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__DUPQ01 sp028690885	97.53	0.74	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.79	11	N/A	N/A
vamb_S2_recluster7188	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA4778;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA4778;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.78	11	0.85517	N/A
vamb_S2_recluster7197	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__DUQS01;s__DUQS01 sp012837685	GCA_012837685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__DUQS01;s__DUQS01 sp012837685	99.58	0.966	GCA_012837685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__DUQS01;s__DUQS01 sp012837685	99.58	0.966	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__DUQS01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.76	11	N/A	N/A
vamb_S2_recluster7224	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__JAAYDK01;s__JAAYDK01 sp012729295	GCA_012729295.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__JAAYDK01;s__JAAYDK01 sp012729295	99.44	0.838	GCA_012729295.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__JAAYDK01;s__JAAYDK01 sp012729295	99.44	0.838	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__JAAYDK01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.39	11	N/A	N/A
vamb_S2_recluster7228	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.67	11	0.94039	N/A
vamb_S2_recluster7237	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	N/A	N/A	N/A	N/A	N/A	GCA_002316295.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp002316295	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018436855.1, s__UBA1062 sp018436855, 95.0, 79.76, 0.16; GCA_018433775.1, s__UBA1062 sp018433775, 95.0, 79.44, 0.157	88.4	11	0.94324	N/A
vamb_S2_recluster7251	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__	N/A	N/A	N/A	N/A	N/A	GCA_028701635.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__UMGS687 sp028701635	81.68	0.166	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UMGS687;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	80.62	11	0.96136	N/A
vamb_S2_recluster7261	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__JAAZCA01;g__JAAZCA01;s__JAAZCA01 sp012513515	GCA_012513515.1	95.0	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__JAAZCA01;g__JAAZCA01;s__JAAZCA01 sp012513515	98.95	0.944	GCA_012513515.1	95.0	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__JAAZCA01;g__JAAZCA01;s__JAAZCA01 sp012513515	98.95	0.944	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__JAAZCA01;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.23	11	N/A	N/A
vamb_S2_recluster7323	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1425;s__UBA1425 sp002329365	GCA_002329365.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1425;s__UBA1425 sp002329365	99.76	0.955	GCA_002329365.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1425;s__UBA1425 sp002329365	99.76	0.955	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1425;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.56	11	N/A	N/A
vamb_S2_recluster7328	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__JAAZMU01;s__JAAZMU01 sp028689175	GCA_028689175.1	95.0	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__JAAZMU01;s__JAAZMU01 sp028689175	96.14	0.813	GCA_028689175.1	95.0	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__JAAZMU01;s__JAAZMU01 sp028689175	96.14	0.813	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__JAAZMU01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	68.6	11	N/A	N/A
vamb_S2_recluster7337	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__STF1-152;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__STF1-152;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.05	11	0.78103	N/A
vamb_S2_recluster7346	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Caldicoprobacterales;f__DTU083;g__UBA3906;s__UBA3906 sp002391555	GCA_028696065.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Caldicoprobacterales;f__DTU083;g__UBA3906;s__UBA3906 sp002391555	99.48	0.949	GCA_028696065.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Caldicoprobacterales;f__DTU083;g__UBA3906;s__UBA3906 sp002391555	99.48	0.949	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Caldicoprobacterales;f__DTU083;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	91.26	11	N/A	N/A
vamb_S2_recluster7356	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__UBA2224 sp012719295	GCA_012719295.1	95.0	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__UBA2224 sp012719295	99.81	0.912	GCA_012719295.1	95.0	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__UBA2224 sp012719295	99.81	0.912	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002348185.1, s__UBA2224 sp002348185, 95.0, 90.93, 0.737	85.14	11	N/A	N/A
vamb_S2_recluster7358	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DTU013;g__DTU013;s__DTU013 sp012799845	GCA_012799845.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DTU013;g__DTU013;s__DTU013 sp012799845	99.52	0.959	GCA_012799845.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DTU013;g__DTU013;s__DTU013 sp012799845	99.52	0.959	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DTU013;g__DTU013;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.19	11	N/A	N/A
vamb_S2_recluster7366	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_X	GCA_902796065.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_X	98.61	0.963	GCA_902796065.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_X	98.61	0.963	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.13	11	N/A	N/A
vamb_S2_recluster7371	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__	N/A	N/A	N/A	N/A	N/A	GCA_002305335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp002305335	79.45	0.19	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	97.02	11	0.96729	N/A
vamb_S2_recluster7423	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1258;s__UBA1258 sp946534145	GCA_946534145.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1258;s__UBA1258 sp946534145	97.94	0.961	GCA_946534145.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1258;s__UBA1258 sp946534145	97.94	0.961	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1258;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_017544835.1, s__UBA1258 sp017544835, 95.0, 83.68, 0.311; GCA_900100895.1, s__UBA1258 sp900100895, 95.0, 82.52, 0.277; GCA_017553505.1, s__UBA1258 sp017553505, 95.0, 81.73, 0.268	92.65	11	N/A	N/A
vamb_S2_recluster7440	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	GCA_012730095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	99.29	0.911	GCA_012730095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	99.29	0.911	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__DTU069;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001512485.1, s__DTU069 sp001512485, 95.0, 84.6, 0.417; GCA_012516065.1, s__DTU069 sp012516065, 95.0, 82.89, 0.27	92.87	11	N/A	N/A
